Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
_alice_evans,17,LongusDaphnis,1885414389458649447,"@_alice_evans ""sexual desire as a dangerous force""   The skoptsy (скопцы) took this to the extreme and transitioned surgically to asexual.  Lasted about 200 years in Russia.  Scary pics on Wikipedia of the result.",1885412811133600200,Fri Jan 31 19:46:34 +0000 2025,0,0
_alice_evans,18,_alice_evans,1885414226967355581,"If clerics were involved in weddings, their language drew heavily from the *Old Testament*

- featuring stories of Abraham, Isaac, and Jacob.

The bits and pieces they liked, and regarded as legitimate, have varied enormously!!",1885413859432784034,Fri Jan 31 19:45:55 +0000 2025,0,15
_alice_evans,19,_alice_evans,1885413859432784034,"“It is one of the greatest forgotten realities of Christian history that for centuries, from the first years of the Church, there was no such thing as a church wedding.” https://t.co/x0SPThVEWQ",1885413675567141126,Fri Jan 31 19:44:28 +0000 2025,0,26
_alice_evans,20,_alice_evans,1885413675567141126,"Because the early Church had such MISGIVINGS about marriage, it didn't really interfere!

Couples might exchange vows anywhere from woodlands to taverns, even in bed.. 

One 11th century German poem described a knightly family’s wedding occurring without a priest!",1885413416325591353,Fri Jan 31 19:43:44 +0000 2025,1,18
_alice_evans,21,Frances_Coppola,1885413516137357753,"@_alice_evans the Confessions reveal that Augustine was wracked with guilt about his treatment of his African lover, by whom he had a son. He never resolved his issues with women. His teaching on many things is wonderful, but on sex and relationships he's unsafe.",1885412811133600200,Fri Jan 31 19:43:06 +0000 2025,0,1
_alice_evans,22,_alice_evans,1885413416325591353,"One justification of marriage was that it just prevented other terrible things - dangerous passion. 

“It is better to marry than to burn”, said St. Paul. https://t.co/SnyXwrrhWX",1885413074674307406,Fri Jan 31 19:42:42 +0000 2025,1,14
_alice_evans,23,_alice_evans,1885413074674307406,"Peter Lombard (b. c. 1096) warned, 

“Every too-ardent lover of his own wife is an adulterer.” https://t.co/iDUCPAP6cQ",1885412811133600200,Fri Jan 31 19:41:20 +0000 2025,0,17
_alice_evans,24,_alice_evans,1885412811133600200,"Vance says family comes first, but let's not forget, 

In early Christianity, marriage was viewed with theological SUSPICION!

Augustine viewed sexual desire as a dangerous force that pulled human longing away from God toward earthly pleasures!",1885412079219138816,Fri Jan 31 19:40:18 +0000 2025,0,11
_alice_evans,25,matt__kendrick,1885412324418142223,"@_alice_evans Fascinating! I’m curious, what are the alternatives glosses?",1885412079219138816,Fri Jan 31 19:38:22 +0000 2025,0,0
_alice_evans,26,_alice_evans,1885412079219138816,"Take translation for example:

Epiousios (ἐπιούσιος) appears in the Lord's Prayer (""give us this day our daily bread"") but nowhere else in ancient Greek literature. 

It is one of the most debated words in Biblical translation!",1885410703781069227,Fri Jan 31 19:37:23 +0000 2025,0,13
_alice_evans,27,lost_nomad__,1885411332565917780,"@_alice_evans Little-known fact but very true. There’s always been debate, often hot debate, over even what people consider “basic” theology

The religion is more “open to discussion” than most want it to be, but that’s just how it is",1885409583969014170,Fri Jan 31 19:34:25 +0000 2025,1,1
_alice_evans,28,ChadGPT_Chadbot,1885411225359511763,@_alice_evans This isn’t a good look tho. “There’s no consensus and even the rule book has changed!”,1885409583969014170,Fri Jan 31 19:34:00 +0000 2025,0,1
_alice_evans,29,_alice_evans,1885410703781069227,"The ""Bible"" usually refers to a single book, but even this has varied tremendously! 

It's a library, from which different scholars have pushed for specific interpretations, or emphasised different parts.",1885409583969014170,Fri Jan 31 19:31:55 +0000 2025,0,15
_alice_evans,30,curtis90335,1885384270056771920,@_alice_evans How does the fertility rate differ between the two groups?,1885381005621494271,Fri Jan 31 17:46:53 +0000 2025,0,6
_alice_evans,31,BeezyManzell,1885373978971430975,@_alice_evans Both myself and @default_friend have been arguing that AI boyfriends for women will be a thing long before men adopt AI girlfriends en masse. AI as we know it now can deliver what many women say they want!,1885357914363166840,Fri Jan 31 17:05:59 +0000 2025,0,0
_alice_evans,32,nomadic_monad,1885370937832595764,@_alice_evans This would be unheard of in America too though,1885232280438005960,Fri Jan 31 16:53:54 +0000 2025,0,0
_alice_evans,33,winterpard,1885370126666432774,"@_alice_evans Fredrika Bremer, the Swedish Jane Austen. I would not say she is well known outside classical literature circles.",1885369064161222857,Fri Jan 31 16:50:41 +0000 2025,0,2
_alice_evans,34,BeezyManzell,1885369564764266937,"@_alice_evans 1898, India?",1885369270873297217,Fri Jan 31 16:48:27 +0000 2025,0,0
_alice_evans,35,over50havebaby,1885358189786652688,@_alice_evans it is more than a risk.  it is certain that a very large percentage of women will opt out of relationships in real life and instead use AI such as this one.     Birth rates are guaranteed to plummet,1885357185728684302,Fri Jan 31 16:03:15 +0000 2025,1,1
_alice_evans,36,_alice_evans,1885354679351078981,"@arpitrage In Love and Deepspace, when you go into battle, the guy says ""be careful"", and is super loving and affectionate, being ultra supportive.

But check this out: you can touch them, and they react!

https://t.co/9k917frxKs",1885353609417699591,Fri Jan 31 15:49:18 +0000 2025,0,3
_alice_evans,37,GuthmannR,1885353959730069657,"@_alice_evans @arpitrage Chinese games are big for a while now. Similarly, the Chinese movie industry has been making big blockbusters for a while.",1885353155145199809,Fri Jan 31 15:46:26 +0000 2025,0,1
_alice_evans,38,_alice_evans,1885353609417699591,@arpitrage Love and Deepspace is now ranked number 1 in the US. https://t.co/eCWWP29BWY,1885353411643588983,Fri Jan 31 15:45:03 +0000 2025,0,4
_alice_evans,39,_alice_evans,1885353411643588983,"@arpitrage Love and Deep Space is a Chinese video game, where male romantic companies follow you around with total devotion.

Hugely popular with young women. https://t.co/Z7OMK3KcuT",1885353155145199809,Fri Jan 31 15:44:16 +0000 2025,1,5
_alice_evans,40,_alice_evans,1885353155145199809,"@arpitrage Wait, one more!! Video games!

This is the one creative industry where there's not a huge worry about getting on the wrong side of censors, and where China can harness its hugely skilled workforce, plus has a strong domestic market.",1885345157496639841,Fri Jan 31 15:43:15 +0000 2025,0,2
_alice_evans,41,_marcfernandes_,1885351107964043722,"@_alice_evans Insightful clarification, thank you.",1884971091707224510,Fri Jan 31 15:35:06 +0000 2025,0,0
_alice_evans,42,DbPeligro,1885330229738299799,@_alice_evans @DKThomp @ReubenR80027912 the soviet union was very skilled at cynically using women's liberation as a divide and conquer strategy in traditional societies that they took over.,1885319958449496328,Fri Jan 31 14:12:09 +0000 2025,0,7
_alice_evans,43,chribreuer,1885326186416378256,@_alice_evans Swimsuit? Thought Scandis are naked in Sauna.,1885232280438005960,Fri Jan 31 13:56:05 +0000 2025,0,8
_alice_evans,44,cribbeer,1885308647338594377,@_alice_evans I went there with my partner a couple of years ago. It’s like a real-life Wes Anderson set,1885236168624689246,Fri Jan 31 12:46:23 +0000 2025,0,1
_alice_evans,45,Mustard35389585,1885280420763189744,@_alice_evans And yelling!,1885236168624689246,Fri Jan 31 10:54:13 +0000 2025,0,0
_alice_evans,46,unfinished_ben,1885239261919617423,@_alice_evans Finns wouldn't dare be in a swimsuit. Naked or no sauna,1885232280438005960,Fri Jan 31 08:10:40 +0000 2025,0,8
_alice_evans,47,hizam_elqahtani,1885235295580197141,"@_alice_evans Many cultures associate modesty in clothing with moral and spiritual values. For example:
     In Islam, modesty (hijab) is seen as a way to show devotion to God and maintain humility.
     In Christianity, some denominations emphasize modest dress as a reflection of inner piety.",1885232280438005960,Fri Jan 31 07:54:55 +0000 2025,0,4
_alice_evans,48,LaurenMaeve,1885233218946736623,"@_alice_evans I grew up with huge German influences so this is absolutely no problem with me, but I am HOWLING at how badly this would go for a U.K. firm 😂",1885232280438005960,Fri Jan 31 07:46:39 +0000 2025,0,5
_alice_evans,49,laylaal_mansour,1885148802899755182,"@_alice_evans Absolutely! Using AI tools in teaching is essential. We also guide students in crafting prompts and refining queries, especially in international development. Keep up the great work!",1885097749915292117,Fri Jan 31 02:11:13 +0000 2025,0,0
_alice_evans,50,infornomics,1885099688795238666,"@_alice_evans I created a number of documents that structure and enable an llm with a knowledge base (like Claude) to work as a project manager and research assistant.
Would you like to test it?
https://t.co/teHzfZ62x5",1885097749915292117,Thu Jan 30 22:56:03 +0000 2025,0,1
_alice_evans,51,_alice_evans,1885098417883353588,My approach is here: https://t.co/x04rAnqmZv,1885097749915292117,Thu Jan 30 22:51:00 +0000 2025,0,5
_alice_evans,52,jackpaine_prof,1885094028309319926,"@_alice_evans @ricarthuguet For sure, super important point

Our conclusion does more justice to this point than I can do in 280 characters—but please let us know if that doesn't clear things up!",1885065438524027173,Thu Jan 30 22:33:34 +0000 2025,0,1
_alice_evans,53,cwjones89,1885092037227151507,@_alice_evans What about the Quakers? They've been ordaining women since the 17th century.,1885029465593414141,Thu Jan 30 22:25:39 +0000 2025,0,1
_alice_evans,54,pdubby413,1885069407245770889,@_alice_evans Good for them but that doesn't sound like fun.,1885018569706017165,Thu Jan 30 20:55:44 +0000 2025,0,0
_alice_evans,55,jackpaine_prof,1885065106481987857,"@_alice_evans @ricarthuguet Yes, that point is correct. We certainly don't interpret our findings as colonialism producing ""good"" state/nation formation; many pathologies

But the most common summary point about bad colonialism that the borders were drawn in a boardroom in Berlin is incorrect, as we show",1885052752511844362,Thu Jan 30 20:38:38 +0000 2025,0,3
_alice_evans,56,_alice_evans,1885029518802366763,"1901, baby!",1884908004035748214,Thu Jan 30 18:17:14 +0000 2025,0,4
_alice_evans,57,_alice_evans,1885029465593414141,"Antoinette Brown was ordained as minister in a Protestant denomination in New York, 1853. But it was so contentious, she soon left.

In 1880, the Methodist Protestant Church started ordaining women.

Still today, some religions do not permit women as spiritual leaders.",1884917652650360862,Thu Jan 30 18:17:01 +0000 2025,0,4
_alice_evans,58,tristroiten,1885024253420159344,@_alice_evans I don't get the gender angle. I ask because my Scandinavian friend says that she feels immeasurably freer from gender expectations in the US,1885018569706017165,Thu Jan 30 17:56:18 +0000 2025,0,0
_alice_evans,59,Rafa__Coyote,1885023443483074640,"@_alice_evans A quick Google search for the phrase ""Pietro Querini, and some of the other Venetians"" turns up this:

https://t.co/aCiQw29YMg",1885018569706017165,Thu Jan 30 17:53:05 +0000 2025,0,0
_alice_evans,60,_alice_evans,1885022734788280818,"also note high trust, ""they did not lock their doors""

source: Sverre Bagge 👇 https://t.co/hFurh3VIBs",1885018569706017165,Thu Jan 30 17:50:16 +0000 2025,1,8
_alice_evans,61,worldsfairest,1885022081529630975,"@_alice_evans Where is this from? The excerpt sounds interesting, would like to read the whole book.",1885018569706017165,Thu Jan 30 17:47:40 +0000 2025,0,1
_alice_evans,62,HermanZeGerman,1885019463537352711,"@_alice_evans This is so interesting, thank you!",1885018569706017165,Thu Jan 30 17:37:16 +0000 2025,0,1
_alice_evans,63,patwayyy,1885018910598324455,"@_alice_evans The more I read about long run culture in Northern Europe, the more I believe immigration from Africa, Middle East, and East Asia is totally incompatible with those values. What a disaster",1885018569706017165,Thu Jan 30 17:35:04 +0000 2025,0,1
_alice_evans,64,Deshpacito661,1885017468877389829,"@_alice_evans Wasn’t there a huge expansion in utopian religious “cults” in New York in the 1800s (ie Oneida society)? 

This is why I would guess 1853",1884917652650360862,Thu Jan 30 17:29:21 +0000 2025,0,0
_alice_evans,65,_alice_evans,1884995681984635162,"- a member of the Norwegian Parliament (Storting), 1890

Your regular reminder that the world was extremely patriarchal until very recently. https://t.co/E8osi00HV5",1884993415793852545,Thu Jan 30 16:02:46 +0000 2025,1,9
_alice_evans,66,TibiAyman,1884986056459587670,@_alice_evans shaking hands is westernization? so only western countries shake hands?,1884609385172807866,Thu Jan 30 15:24:31 +0000 2025,0,0
_alice_evans,67,BeezyManzell,1884984782238703949,"@_alice_evans When you realized that essentially all political argumentation utilized this reality twisting technique, how did you feel?",1884971091707224510,Thu Jan 30 15:19:28 +0000 2025,0,0
_alice_evans,68,rmkubinec,1884983012388950481,@_alice_evans Not unthinkable at all 10 years ago; Western diplomats never wore head scarves in Saudi Arabia.,1884609385172807866,Thu Jan 30 15:12:26 +0000 2025,0,1
_alice_evans,69,VaibhavRathi27,1884973302394798558,"@_alice_evans To be fair to MS, it's in nature of public speaking to have an anchor to mark an emphasis...more emotional ones play better. No?",1884971407441858709,Thu Jan 30 14:33:51 +0000 2025,0,1
_alice_evans,70,_alice_evans,1884971407441858709,"King Amanullah wanted to abolish the veil, open co-ed schools, send female students to study abroad, ban child marriage, introduce secular law.

He was heavily influenced by Muslim reformists, his chief advisor spent time in Ottoman Turkey.

All this ANGERED Afghan tribal elders.",1884971091707224510,Thu Jan 30 14:26:19 +0000 2025,1,18
_alice_evans,71,_alice_evans,1884971091707224510,"This is NOT a justification of the Taliban, nor do I have any geopolitical commentary, 

But it's a total distortion of history to imply that Afghanistan was extremely progressive in 1919.",1884970769936973880,Thu Jan 30 14:25:03 +0000 2025,1,21
_alice_evans,72,sophists_choice,1884955455463489900,"@_alice_evans I assume this means by a church with official recognition, not counting religious leaders like Anne Hutchinson and Margaret Fell?",1884917652650360862,Thu Jan 30 13:22:56 +0000 2025,0,0
_alice_evans,73,ChevalierBlock,1884933729841250379,"@_alice_evans Btw, you don't need to be ordained to connect to the divine",1884917652650360862,Thu Jan 30 11:56:36 +0000 2025,0,0
_alice_evans,74,ChevalierBlock,1884933513339654482,"@_alice_evans Never, obviously",1884917652650360862,Thu Jan 30 11:55:44 +0000 2025,0,0
_alice_evans,75,PubyWax,1884932895489294390,"@_alice_evans Interesting that though female ordination was suppressed by most churches, as soon as it was allowed, people started recalling that the early church appears to have been much more egalitarian. Now if you study Divinity in Scotland, this is likely to be emphasised.",1884917652650360862,Thu Jan 30 11:53:17 +0000 2025,0,0
_alice_evans,76,2Hammar,1884918529587089774,"@_alice_evans How does it look for:
Imams and Rabbis?
Interesting topic by the way.",1884917652650360862,Thu Jan 30 10:56:12 +0000 2025,0,0
_alice_evans,77,2Hammar,1884916126292799655,"@_alice_evans What was the question given to the bridegroom?
Seldom it was just one way responsibilities.",1884908004035748214,Thu Jan 30 10:46:39 +0000 2025,0,0
_alice_evans,78,gvuckovic,1884912896368394356,@_alice_evans Was there already the quiz about the Swiss women vote? 😁,1884908004035748214,Thu Jan 30 10:33:49 +0000 2025,0,1
_alice_evans,79,LaurenceBSiegel,1884891857429106783,@_alice_evans Good for them and good for her.,1884609385172807866,Thu Jan 30 09:10:13 +0000 2025,0,0
_alice_evans,80,aczyze,1884888252009869428,"@_alice_evans @MsHannahMurphy Looks like overkill for now, considering there must probably be intensive humane intervention to set this up. But yeah, maybe sooner than later, and I though handy people muligjt get a break from ai for some time",1884886022544126025,Thu Jan 30 08:55:53 +0000 2025,0,0
_alice_evans,81,_alice_evans,1884882123057738152,"Rapid cultural change is afoot in Saudi Arabia.

But how can we as social scientists study such rapid cultural evolution in real-time?

My essay: ""Netflix &amp; Change""

https://t.co/upJyRehTkO",1884609385172807866,Thu Jan 30 08:31:32 +0000 2025,1,12
_alice_evans,82,stuart92450169,1884857293969248626,@_alice_evans @clairlemon Another 1000 years and they might treat women has humans,1884609385172807866,Thu Jan 30 06:52:52 +0000 2025,0,0
_alice_evans,83,Gammadocious,1884846799547928774,"@_alice_evans @clairlemon dam, and the nba jam hand as well, not the poop hand. She must be veddy powerful",1884609385172807866,Thu Jan 30 06:11:10 +0000 2025,0,0
_alice_evans,84,SirToshi_Nakamo,1884842220643344800,@_alice_evans @clairlemon We also have female UFC fighters in their normal fighting attire (a lot of exposed skin) fighting there this weekend,1884609385172807866,Thu Jan 30 05:52:58 +0000 2025,0,0
_alice_evans,85,DemocratsBc,1884838603349725648,"@_alice_evans It is not like they do not know of western norms. It is about the western cultural pathological altruism to adapt to lower values for extra special respectful superior diplomacy.
It is a farce. ... They know it always was.",1884609385172807866,Thu Jan 30 05:38:36 +0000 2025,0,0
_alice_evans,86,BeezyManzell,1884834617636872334,@_alice_evans I note that he was not quickly struck down by God for doing so.,1884609385172807866,Thu Jan 30 05:22:46 +0000 2025,0,0
_alice_evans,87,InflammaCorey,1884832683106173438,@_alice_evans @clairlemon How do they rationalize the idea that a woman can be a respected leader requiring their attention and respect with the fact that women in their own culture are not? Do they think foreign women are different?,1884609385172807866,Thu Jan 30 05:15:04 +0000 2025,0,0
_alice_evans,88,Solon_Prime,1884832644111704404,@_alice_evans @clairlemon The Middle East can’t be “Westernized”. You’re looking at a bunch of billionaire Bedouins greeting a head of state. It’s not representative of the culture. Maybe in 300 years they will modernize. But Westernize?  Never.  They tried to conquer us and are still angry they failed.,1884609385172807866,Thu Jan 30 05:14:55 +0000 2025,0,0
_alice_evans,89,AvidCommentator,1884832380466368569,"@_alice_evans It can very much be a case by case basis, particularly when high station is involved.

For example, Queen Elizabeth II visited the Gulf States in 1979 and was treated with a similar level of respect and deference.",1884609385172807866,Thu Jan 30 05:13:52 +0000 2025,0,9
_alice_evans,90,VangoJenkins,1884783518389014920,"@_alice_evans This is not new. 

https://t.co/5Op3zLi0CU https://t.co/KoULkDUwjc",1884609385172807866,Thu Jan 30 01:59:43 +0000 2025,0,1
_alice_evans,91,audowla,1884778715558687103,"@_alice_evans Here's a retort to your declining fertility hypothesis: Population growth is still a salient issue for developing countries, even those with close-to-replacement fertility.",,Thu Jan 30 01:40:37 +0000 2025,0,1
_alice_evans,92,chribreuer,1884776705752969347,@_alice_evans This post would make a good Troyan horse meme.,1884678911054807405,Thu Jan 30 01:32:38 +0000 2025,0,0
_alice_evans,93,amnamirza,1884771251798900751,"@_alice_evans Agreed. I applied to colleges from Pakistan ~15 years ago and out of 120 students in a school that feeds international students, about ~70 went to the US, ~30 went to various Pakistani schools and only about ~10 went to the UK. Most of the UK attendees were wealthy generational",1884578557310943508,Thu Jan 30 01:10:58 +0000 2025,0,0
_alice_evans,94,EliGodfrey,1884724013328720254,@_alice_evans But what about the people who just wanted to chat on that topic :/ I was hoping you would have something insightful to say on the topic of social clubs (which of course would be all gender),1884678911054807405,Wed Jan 29 22:03:15 +0000 2025,0,0
_alice_evans,95,_alice_evans,1884721620188598600,"Julia Beck was a leading artist in the Swedish colony in Paris. 

Weak policing of women's bodies meant their could seize the best educational opportunities, travel afar, mix and mingle, demonstrate their competence &amp; gain status! https://t.co/zQqgC51ikd",1884718732246745360,Wed Jan 29 21:53:45 +0000 2025,0,2
_alice_evans,96,_alice_evans,1884718732246745360,"We should not be surprised that Amalia Lindegren was the first woman in Europe to be awarded a state travel scholarship in 1850 to study art abroad.

WEAK POLICING OF WOMEN'S BODIES MEANT THEY COULD TRAVEL INDEPENDENTLY!

[And that independence being enabled by state support!] https://t.co/rosrQKrpxR",1884716329833275890,Wed Jan 29 21:42:16 +0000 2025,1,4
_alice_evans,97,_alice_evans,1884716329833275890,"Scandinavia never strictly policed women's bodies

From ‘nattfrieri’ (night courting) to nude bathhouses..

[which shocked Italian travellers] https://t.co/iDU1h8uHlN",1884715813606764979,Wed Jan 29 21:32:44 +0000 2025,0,5
_alice_evans,98,_alice_evans,1884715813606764979,"Why should we not be surprised by that the Royal Academy of Fine Arts in Stockholm pioneered women in nude classes, as early as 1864....??",1884715117385781365,Wed Jan 29 21:30:40 +0000 2025,0,2
_alice_evans,99,_alice_evans,1884715117385781365,"Over in the UK, conservatives were aghast by the notion of women attending life drawing classes.

A concerned reader wrote to the Times, saying it caused ‘the degradation of their sex’. 

In 1875, this was publicly criticised in London, deemed terribly immodest https://t.co/e5llaiEiue",1884714409890586901,Wed Jan 29 21:27:54 +0000 2025,0,2
_alice_evans,100,_alice_evans,1884714409890586901,"In the 19th Century, Nude life drawing classes were revered as classical training.

But female artists were NOT permitted! 

Which country was the first to provide equal access to art education, including nudes?

SWEDEN! 1864

This is by Amalia Lindegren (1850) https://t.co/xAr5Wk0For",1884682418507927999,Wed Jan 29 21:25:06 +0000 2025,2,6
_alice_evans,101,alkaloidaddict,1884698136590864741,@_alice_evans Someone is inevitably going to ban games. China is already attempting to limit them. And then we’ll all find out.,1884236623342363041,Wed Jan 29 20:20:26 +0000 2025,0,0
_alice_evans,102,_alice_evans,1884682418507927999,"And here is Bertha Wegmann's (1881) portrait of her friend, ""The Artist Jeanna Bauck""

The pair met in Berlin, where they trained as artists, and together they moved to Paris.

In total, Wegmann created 20 portraits of Jeanna Bauck

Brilliant pioneers championing each other! 💗 https://t.co/gOKOHkGXj2",1884678673741033577,Wed Jan 29 19:17:58 +0000 2025,0,8
_alice_evans,103,AlisonBaulos,1884681158044045789,@_alice_evans 🤣🤣 solid strategy!,1884678911054807405,Wed Jan 29 19:12:58 +0000 2025,0,1
_alice_evans,104,_alice_evans,1884678673741033577,"In the 1870s, artist Jeanna Bauck 🇸🇪 painted artist Bertha Wegmann 🇩🇰 at work!

Bauck travelled to Munich, Switzerland, Venice &amp; Paris. 

Together, Bauck &amp; Wegman challenged ideas of art being exclusively male.

She founded a school for female artists

This was ""The New Woman""!! https://t.co/aZc7nmXbez",1884599059316367522,Wed Jan 29 19:03:06 +0000 2025,3,10
_alice_evans,105,kushibo,1884670988610396485,"@_alice_evans Good point about marital fertility. I can only speak anecdotally, but wouldn’t more people choose marriage or to marry earlier (not too early, which has its own issues) with economic policies that made home ownership and other financial issues more easily and earlier attainable?",1884498663017198057,Wed Jan 29 18:32:33 +0000 2025,0,2
_alice_evans,106,MarGuerz,1884667397736415569,"@_alice_evans That people work for affording social entertainment is bold assumption. They usually work to pay bills. However, they can also work for spending online instead at the bars. What do you mean by non  market demand  exactly?",1884282970569334930,Wed Jan 29 18:18:17 +0000 2025,0,0
_alice_evans,107,_elperiferico,1884665140609441894,@_alice_evans The fact that you interpret it like that is a sign of your own eurocentrisme only. Consider reading Orientalism by edward said or desiring arabs by Massad.,1884609385172807866,Wed Jan 29 18:09:19 +0000 2025,0,0
_alice_evans,108,amnamirza,1884646106916684233,"@_alice_evans I’d say job insecurity plays into this in the US. In the past 15 years, since 2008, the social contract with employers has changed. The job security of yesteryear is gone. There is a lot more jumping and anxiety about jumping. Job security plays into staying in one place and",1884498663017198057,Wed Jan 29 16:53:41 +0000 2025,0,3
_alice_evans,109,NotCubby,1884644472769962244,"@_alice_evans Copy Hungary’s family policy and you would have a surge in marriages and children.

And the end of the Democrat party.",1884498663017198057,Wed Jan 29 16:47:11 +0000 2025,0,0
_alice_evans,110,mobilniko,1884633040577814896,@_alice_evans Should I queue up the no eggs meme?,1884498663017198057,Wed Jan 29 16:01:46 +0000 2025,0,1
_alice_evans,111,BeezyManzell,1884630422325448786,@_alice_evans Yeah sweetie? What can I get you?,1884498663017198057,Wed Jan 29 15:51:22 +0000 2025,0,1
_alice_evans,112,Kijomi3,1884629344187781517,@_alice_evans Does having a spouse and kids and parents count as socialising?,1884222217623597240,Wed Jan 29 15:47:05 +0000 2025,0,0
_alice_evans,113,mlowry,1884621048991085039,@_alice_evans People will always interpret data in such a way as to confirm their priors and justify their favored policies.,1884498663017198057,Wed Jan 29 15:14:07 +0000 2025,0,2
_alice_evans,114,john102414,1884619605135515789,"@_alice_evans italy’s young people leave the country because they cannot find jobs, let alone housing. try proportion living at home and the reasons. https://t.co/AY93Vlr83Q",1884606479593824320,Wed Jan 29 15:08:23 +0000 2025,0,0
_alice_evans,115,ancerj,1884617250893918337,"@_alice_evans If the thing driving singles is itself costs, education, careerism, then pointing out that it's singles doesn't really add much to the topic. You've just moved slightly upstream but not far enough.",1884498663017198057,Wed Jan 29 14:59:01 +0000 2025,0,19
